step,loss,grad_norm,learning_rate,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,logits/chosen,logits/rejected,epoch
1300,0.0207,0.373806893825531,3.846358792184725e-06,2.10782790184021,-3.2858951091766357,1.0,5.393723011016846,-98.14295959472656,-148.20542907714844,-2.000664472579956,-2.138993740081787,2.3093333333333335
1310,0.0257,0.5915395617485046,3.837477797513322e-06,1.9171979427337646,-3.4128594398498535,0.996874988079071,5.330057144165039,-97.96345520019531,-148.04873657226562,-1.9033921957015991,-1.9627968072891235,2.327111111111111
1320,0.0269,0.7868984341621399,3.828596802841919e-06,2.0527520179748535,-3.245103359222412,1.0,5.297855854034424,-96.93635559082031,-146.7977752685547,-1.9417555332183838,-2.064846992492676,2.344888888888889
1330,0.0292,0.5121302604675293,3.819715808170515e-06,1.787956953048706,-3.368312358856201,1.0,5.156269073486328,-101.11087799072266,-147.91424560546875,-1.9718469381332397,-2.085270404815674,2.3626666666666667
1340,0.0237,0.4385196566581726,3.8108348134991124e-06,1.915802001953125,-3.3921360969543457,1.0,5.307938098907471,-99.23429870605469,-148.90570068359375,-1.9255424737930298,-2.0453951358795166,2.3804444444444446
1350,0.0188,0.5853713154792786,3.801953818827709e-06,2.0386292934417725,-3.497800350189209,1.0,5.536429405212402,-96.03269958496094,-149.38232421875,-1.9044840335845947,-1.9817336797714233,2.398222222222222
1360,0.0247,0.4351669251918793,3.7930728241563058e-06,1.9831918478012085,-3.363175868988037,0.996874988079071,5.346367835998535,-99.30160522460938,-148.56375122070312,-2.066075563430786,-2.060384750366211,2.416
1370,0.0249,0.6977825164794922,3.7841918294849027e-06,1.8971567153930664,-3.445070266723633,1.0,5.342226982116699,-96.4471435546875,-149.94236755371094,-1.8206298351287842,-1.9543365240097046,2.433777777777778
1380,0.0149,0.43574607372283936,3.775310834813499e-06,2.1258397102355957,-3.5744576454162598,1.0,5.700296878814697,-97.3670654296875,-150.0725860595703,-2.0082831382751465,-1.9857536554336548,2.4515555555555557
1390,0.0214,0.6260150671005249,3.7664298401420964e-06,2.051398754119873,-3.4501278400421143,1.0,5.501526832580566,-98.77716064453125,-149.6044921875,-1.764251947402954,-2.0190775394439697,2.469333333333333
1400,0.0262,0.23818719387054443,3.7575488454706933e-06,1.8219854831695557,-3.4639968872070312,1.0,5.285982131958008,-99.20103454589844,-149.7032470703125,-1.9527232646942139,-1.9745591878890991,2.487111111111111
1410,0.0197,0.4811292290687561,3.7486678507992898e-06,2.025306224822998,-3.4609265327453613,1.0,5.486232280731201,-94.16450500488281,-148.85287475585938,-1.7189013957977295,-1.9502779245376587,2.504888888888889
1420,0.0226,0.5744953155517578,3.7397868561278867e-06,2.1737911701202393,-3.374119520187378,1.0,5.547910690307617,-97.69775390625,-150.27816772460938,-1.8249709606170654,-2.0243258476257324,2.522666666666667
1430,0.0231,0.5297695398330688,3.7309058614564835e-06,2.035797595977783,-3.4053986072540283,0.996874988079071,5.441195964813232,-94.79896545410156,-148.6329345703125,-1.7237789630889893,-1.921919822692871,2.5404444444444443
1440,0.029,0.8205690383911133,3.72202486678508e-06,1.750687599182129,-3.5399997234344482,1.0,5.2906880378723145,-100.5782241821289,-150.19720458984375,-1.831233263015747,-1.9432861804962158,2.558222222222222
1450,0.0247,0.7085971832275391,3.713143872113677e-06,1.9878543615341187,-3.4597015380859375,1.0,5.4475555419921875,-100.16268157958984,-150.78414916992188,-1.816311240196228,-1.8479198217391968,2.576
1460,0.0183,0.329834908246994,3.7042628774422738e-06,2.1897919178009033,-3.37687611579895,1.0,5.5666680335998535,-96.29438781738281,-150.13394165039062,-1.8619918823242188,-1.9760560989379883,2.5937777777777775
1470,0.0221,0.4471488893032074,3.6953818827708702e-06,2.0092899799346924,-3.372697114944458,1.0,5.38198709487915,-100.14884185791016,-148.93991088867188,-1.8107454776763916,-1.773954153060913,2.6115555555555554
1480,0.0241,0.5152078866958618,3.6865008880994675e-06,2.1536576747894287,-3.328725814819336,1.0,5.4823832511901855,-97.28762817382812,-149.76104736328125,-1.815773367881775,-1.8810542821884155,2.6293333333333333
1490,0.0149,0.6415297985076904,3.6776198934280644e-06,2.396404504776001,-3.4717020988464355,1.0,5.868106365203857,-92.62915802001953,-149.2412109375,-1.7186462879180908,-1.8718665838241577,2.647111111111111
1500,0.0212,0.7488102316856384,3.668738898756661e-06,2.0575220584869385,-3.432429790496826,1.0,5.489952087402344,-96.39949798583984,-150.41146850585938,-1.7248443365097046,-1.9204938411712646,2.664888888888889
1510,0.0211,0.09240982681512833,3.6598579040852578e-06,2.3099513053894043,-3.388355255126953,1.0,5.698307037353516,-97.84469604492188,-149.16976928710938,-1.8491761684417725,-1.9560587406158447,2.6826666666666665
1520,0.0202,0.580542266368866,3.6509769094138546e-06,2.1950364112854004,-3.4077887535095215,1.0,5.60282564163208,-97.96873474121094,-149.21994018554688,-1.8380603790283203,-1.8975257873535156,2.7004444444444444
1530,0.0205,0.3645327687263489,3.6420959147424515e-06,2.026319742202759,-3.4617104530334473,1.0,5.488030433654785,-97.20146179199219,-150.05056762695312,-1.7771751880645752,-1.9043941497802734,2.7182222222222223
1540,0.0249,0.59129798412323,3.633214920071048e-06,1.9701541662216187,-3.477621078491211,1.0,5.447775363922119,-97.36141204833984,-148.69302368164062,-1.805347204208374,-1.8366247415542603,2.7359999999999998
1550,0.0223,0.3512016534805298,3.6243339253996453e-06,2.0505855083465576,-3.4481399059295654,1.0,5.498725891113281,-98.35094451904297,-150.68032836914062,-1.7450926303863525,-1.8667722940444946,2.7537777777777777
1560,0.0249,0.3721141815185547,3.615452930728242e-06,2.0375912189483643,-3.4934394359588623,0.996874988079071,5.531030654907227,-95.28727722167969,-149.98646545410156,-1.7053425312042236,-1.8323701620101929,2.7715555555555556
1570,0.0201,0.7219222784042358,3.6065719360568386e-06,2.232755184173584,-3.462803363800049,1.0,5.695558547973633,-97.52259826660156,-148.83535766601562,-1.7170898914337158,-1.8235355615615845,2.7893333333333334
1580,0.0234,0.7431570291519165,3.5976909413854355e-06,2.0142784118652344,-3.5536773204803467,1.0,5.56795597076416,-97.9266586303711,-151.2030792236328,-1.6716594696044922,-1.8109744787216187,2.8071111111111113
1590,0.0229,0.7218942046165466,3.5888099467140324e-06,1.949702501296997,-3.5764784812927246,1.0,5.526180744171143,-99.7605209350586,-151.69052124023438,-1.7724189758300781,-1.7583566904067993,2.824888888888889
1600,0.0223,0.5393991470336914,3.579928952042629e-06,2.0416111946105957,-3.5135722160339355,1.0,5.555182933807373,-99.43014526367188,-148.76345825195312,-1.7002118825912476,-1.8133857250213623,2.8426666666666667
1610,0.0177,0.6095009446144104,3.5710479573712257e-06,2.141216278076172,-3.5718512535095215,1.0,5.71306848526001,-95.71769714355469,-150.51492309570312,-1.681795358657837,-1.809607744216919,2.8604444444444446
1620,0.0196,0.5538262724876404,3.562166962699823e-06,1.9228729009628296,-3.6388843059539795,1.0,5.561757564544678,-96.2096939086914,-150.9728240966797,-1.740871787071228,-1.831129789352417,2.878222222222222
1630,0.0188,0.8668896555900574,3.5532859680284195e-06,2.285674810409546,-3.481670379638672,1.0,5.767345428466797,-94.966796875,-150.34507751464844,-1.5958887338638306,-1.7684688568115234,2.896
1640,0.023,0.46523913741111755,3.5444049733570164e-06,2.0934014320373535,-3.5700783729553223,0.996874988079071,5.663479804992676,-96.82328796386719,-150.86956787109375,-1.9023377895355225,-1.7230966091156006,2.913777777777778
1650,0.0155,0.43526870012283325,3.5355239786856133e-06,2.063748598098755,-3.5944221019744873,1.0,5.6581711769104,-93.2424545288086,-150.6916961669922,-1.5331437587738037,-1.7735569477081299,2.9315555555555557
1660,0.0201,0.16877789795398712,3.5266429840142097e-06,2.0547757148742676,-3.541774272918701,1.0,5.596550941467285,-97.78018188476562,-150.76315307617188,-1.613844633102417,-1.7327808141708374,2.9493333333333336
1670,0.0175,0.48021772503852844,3.5177619893428066e-06,2.2085371017456055,-3.5548453330993652,1.0,5.763382434844971,-96.78028869628906,-151.2036590576172,-1.831979513168335,-1.7860863208770752,2.967111111111111
1680,0.0176,0.3442712128162384,3.5088809946714035e-06,2.278942584991455,-3.6906707286834717,1.0,5.969613552093506,-96.90369415283203,-152.46302795410156,-1.6063276529312134,-1.7707160711288452,2.984888888888889
1690,0.0224,0.287873774766922,3.5e-06,2.299349546432495,-3.4258370399475098,0.9967105388641357,5.725186347961426,-96.0643081665039,-149.72177124023438,-1.6955980062484741,-1.804060935974121,3.001777777777778
1700,0.0132,0.6602769494056702,3.4911190053285973e-06,1.9919687509536743,-3.7304015159606934,1.0,5.722370624542236,-97.22369384765625,-152.0093231201172,-1.6686477661132812,-1.7583131790161133,3.0195555555555558
1710,0.0108,0.35671257972717285,3.482238010657194e-06,2.254737138748169,-3.7969822883605957,1.0,6.051719665527344,-93.12565612792969,-150.41226196289062,-1.6663806438446045,-1.7328474521636963,3.037333333333333
1720,0.0131,0.3553471565246582,3.4733570159857906e-06,2.0316240787506104,-3.745877504348755,1.0,5.777501106262207,-98.21897888183594,-152.34030151367188,-1.657025933265686,-1.6878633499145508,3.055111111111111
1730,0.0142,0.23824253678321838,3.4644760213143875e-06,2.206774950027466,-3.788053512573242,1.0,5.994828224182129,-95.05680847167969,-153.0061798095703,-1.6634743213653564,-1.745761513710022,3.072888888888889
1740,0.0112,0.30034953355789185,3.4555950266429844e-06,2.1945064067840576,-3.831955671310425,1.0,6.026461601257324,-94.63642120361328,-152.8653564453125,-1.595607042312622,-1.7147395610809326,3.0906666666666665
1750,0.0117,0.3196410834789276,3.446714031971581e-06,2.3000845909118652,-3.62140154838562,1.0,5.9214863777160645,-94.69685363769531,-151.37948608398438,-1.5671573877334595,-1.7363758087158203,3.1084444444444443
1760,0.0107,0.24380911886692047,3.4378330373001777e-06,2.09248685836792,-3.693368911743164,1.0,5.785855293273926,-95.23652648925781,-153.07286071777344,-1.6879087686538696,-1.7286632061004639,3.1262222222222222
1770,0.0138,0.3521694540977478,3.4289520426287746e-06,2.0061628818511963,-3.666147232055664,1.0,5.6723103523254395,-97.5904541015625,-151.87295532226562,-1.62588632106781,-1.7002875804901123,3.144
1780,0.014,0.2030601054430008,3.420071047957372e-06,2.316359519958496,-3.7449142932891846,1.0,6.061273574829102,-94.53958892822266,-150.33152770996094,-1.552667260169983,-1.6721084117889404,3.1617777777777776
1790,0.0121,0.1539655327796936,3.4111900532859684e-06,2.2478904724121094,-3.6699280738830566,1.0,5.91781759262085,-93.11949920654297,-150.78292846679688,-1.557339072227478,-1.669562578201294,3.1795555555555555
1800,0.013,0.3498038351535797,3.4023090586145652e-06,2.033341884613037,-3.7911605834960938,1.0,5.824502468109131,-99.39579010009766,-152.34815979003906,-1.5075137615203857,-1.6984783411026,3.1973333333333334
1810,0.0128,0.22660565376281738,3.393428063943162e-06,2.2120909690856934,-3.7253658771514893,1.0,5.937457084655762,-95.01078796386719,-152.13096618652344,-1.4532147645950317,-1.7137407064437866,3.2151111111111113
1820,0.0124,0.32144322991371155,3.3845470692717586e-06,2.2229738235473633,-3.7817604541778564,1.0,6.004734992980957,-95.39669036865234,-153.05055236816406,-1.410298466682434,-1.5333133935928345,3.2328888888888887
1830,0.0112,0.13471388816833496,3.3756660746003555e-06,2.298919916152954,-3.903611660003662,1.0,6.2025322914123535,-95.66429901123047,-153.7434539794922,-1.5016992092132568,-1.5578616857528687,3.2506666666666666
1840,0.0113,0.38270851969718933,3.3667850799289523e-06,1.9890668392181396,-3.8185410499572754,1.0,5.807607650756836,-95.12171173095703,-155.10009765625,-1.5185768604278564,-1.5385419130325317,3.2684444444444445
1850,0.0095,0.2711188793182373,3.357904085257549e-06,2.298312187194824,-3.8150696754455566,1.0,6.113381862640381,-99.67655181884766,-153.285400390625,-1.4764853715896606,-1.5424323081970215,3.2862222222222224
1860,0.0101,0.3739274740219116,3.349023090586146e-06,2.325725555419922,-3.8352723121643066,1.0,6.1609978675842285,-95.74937438964844,-154.43519592285156,-1.4508634805679321,-1.6083440780639648,3.304
1870,0.0112,0.23367178440093994,3.340142095914743e-06,2.0910022258758545,-3.8440959453582764,1.0,5.935098648071289,-96.25360870361328,-151.6976318359375,-1.516561508178711,-1.5981870889663696,3.3217777777777777
1880,0.0103,0.29051390290260315,3.3312611012433394e-06,2.40501070022583,-3.711639404296875,1.0,6.116650581359863,-94.98152160644531,-151.507080078125,-1.5044987201690674,-1.5664137601852417,3.3395555555555556
1890,0.0116,0.11597735434770584,3.3223801065719363e-06,2.191577434539795,-3.7960898876190186,1.0,5.987667083740234,-97.05462646484375,-152.34140014648438,-1.463958978652954,-1.604617714881897,3.3573333333333335
1900,0.0117,0.28228795528411865,3.313499111900533e-06,2.2159359455108643,-3.8918113708496094,1.0,6.107747554779053,-97.66509246826172,-153.9053497314453,-1.4481680393218994,-1.6650331020355225,3.375111111111111
1910,0.0116,0.17515526711940765,3.3046181172291297e-06,2.4570517539978027,-3.750483751296997,1.0,6.207535743713379,-90.97016906738281,-152.71282958984375,-1.3003098964691162,-1.4419448375701904,3.392888888888889
1920,0.0123,0.22569647431373596,3.2957371225577266e-06,2.1285147666931152,-3.952936887741089,1.0,6.081451416015625,-95.33534240722656,-155.17005920410156,-1.3073177337646484,-1.4513261318206787,3.4106666666666667
1930,0.0103,0.2821459174156189,3.286856127886324e-06,2.348423480987549,-3.6898739337921143,1.0,6.038297176361084,-96.39971160888672,-152.09585571289062,-1.4582217931747437,-1.51555335521698,3.4284444444444446
1940,0.0111,0.2531191110610962,3.2779751332149203e-06,2.1787867546081543,-3.8706650733947754,1.0,6.04945182800293,-97.2199478149414,-155.52053833007812,-1.5226458311080933,-1.5017321109771729,3.446222222222222
1950,0.0124,0.21746918559074402,3.269094138543517e-06,2.0520126819610596,-3.8633952140808105,1.0,5.915407657623291,-96.84095764160156,-153.7960662841797,-1.4271571636199951,-1.4708302021026611,3.464
1960,0.0102,0.39402174949645996,3.260213143872114e-06,2.357034683227539,-3.7264373302459717,1.0,6.083471775054932,-92.53195190429688,-151.06887817382812,-1.2575868368148804,-1.5171130895614624,3.481777777777778
1970,0.0124,0.6616595387458801,3.2513321492007105e-06,2.4734067916870117,-3.6099045276641846,1.0,6.083311557769775,-92.54320526123047,-151.25640869140625,-1.3439348936080933,-1.5451289415359497,3.4995555555555553
1980,0.0126,0.6764255166053772,3.2424511545293074e-06,2.1873810291290283,-3.840258836746216,1.0,6.027640342712402,-97.12275695800781,-153.99978637695312,-1.4168142080307007,-1.5387499332427979,3.517333333333333
1990,0.0117,0.24757292866706848,3.2335701598579043e-06,2.234076976776123,-3.917576551437378,1.0,6.151653289794922,-94.94415283203125,-153.9978790283203,-1.2079572677612305,-1.3536440134048462,3.535111111111111
2000,0.0091,0.2922990620136261,3.2246891651865008e-06,2.3435633182525635,-3.9497923851013184,1.0,6.293355941772461,-95.51863098144531,-154.6717071533203,-1.396715760231018,-1.4445431232452393,3.552888888888889
2010,0.0113,0.1305025815963745,3.2158081705150976e-06,2.35020112991333,-3.8551621437072754,1.0,6.205363750457764,-93.55841827392578,-153.81057739257812,-1.1992919445037842,-1.5000313520431519,3.570666666666667
2020,0.0094,0.45548927783966064,3.206927175843695e-06,2.462562322616577,-3.820448637008667,1.0,6.283011436462402,-92.67095947265625,-153.45773315429688,-1.1864078044891357,-1.3483757972717285,3.5884444444444443
2030,0.0123,0.15808400511741638,3.198046181172292e-06,2.038008213043213,-3.953319549560547,1.0,5.991328239440918,-93.7623062133789,-154.82351684570312,-1.287580966949463,-1.3778486251831055,3.606222222222222
2040,0.0095,0.172128826379776,3.1891651865008883e-06,2.2357583045959473,-4.010236740112305,1.0,6.245995044708252,-96.59219360351562,-154.98085021972656,-1.275451421737671,-1.4010469913482666,3.624
2050,0.0121,0.4135652780532837,3.180284191829485e-06,2.1322731971740723,-3.997607469558716,1.0,6.129880428314209,-97.04805755615234,-153.7362823486328,-1.2202937602996826,-1.40854811668396,3.6417777777777776
2060,0.0114,0.32468581199645996,3.171403197158082e-06,2.127883195877075,-4.023279666900635,1.0,6.151162624359131,-94.775146484375,-154.82479858398438,-1.3242324590682983,-1.4145101308822632,3.6595555555555555
2070,0.0108,0.21787656843662262,3.1625222024866785e-06,2.2371037006378174,-3.979782819747925,1.0,6.216886520385742,-94.7160873413086,-154.2076873779297,-1.4045164585113525,-1.461745023727417,3.6773333333333333
2080,0.0138,0.19803383946418762,3.1536412078152754e-06,2.1325433254241943,-3.9888904094696045,1.0,6.121434211730957,-97.92124938964844,-154.8106689453125,-1.3814692497253418,-1.3462973833084106,3.6951111111111112
2090,0.0115,0.516251802444458,3.1447602131438727e-06,2.29225492477417,-3.950852870941162,1.0,6.243107795715332,-94.8548355102539,-154.87527465820312,-1.2289423942565918,-1.368307113647461,3.712888888888889
2100,0.0117,0.2367929071187973,3.135879218472469e-06,2.3234448432922363,-3.851170301437378,1.0,6.174614906311035,-94.02012634277344,-154.24655151367188,-1.2189595699310303,-1.330129861831665,3.7306666666666666
2110,0.009,0.22100432217121124,3.126998223801066e-06,2.1145215034484863,-4.057833671569824,1.0,6.172355651855469,-96.86375427246094,-156.97134399414062,-1.3806370496749878,-1.4650294780731201,3.7484444444444445
2120,0.011,0.3603251874446869,3.118117229129663e-06,2.3256099224090576,-3.8984081745147705,1.0,6.224018096923828,-93.82970428466797,-154.43399047851562,-1.2208391427993774,-1.4422553777694702,3.7662222222222224
2130,0.0103,0.2514301836490631,3.1092362344582594e-06,2.1549439430236816,-3.969172716140747,1.0,6.12411642074585,-95.86763000488281,-155.8404998779297,-1.1607904434204102,-1.4124517440795898,3.784
2140,0.0099,0.33804190158843994,3.1003552397868563e-06,2.391754627227783,-3.9283089637756348,1.0,6.320063591003418,-92.88209533691406,-154.1685791015625,-1.300548791885376,-1.3845994472503662,3.8017777777777777
2150,0.0105,0.2091246098279953,3.091474245115453e-06,2.351903200149536,-4.005221843719482,1.0,6.357125282287598,-95.59257507324219,-154.9336700439453,-1.1903328895568848,-1.3613784313201904,3.8195555555555556
2160,0.0095,0.24289798736572266,3.0825932504440496e-06,2.2767093181610107,-3.7709643840789795,1.0,6.047673225402832,-93.59413146972656,-153.40267944335938,-1.346825361251831,-1.387915849685669,3.8373333333333335
2170,0.0105,0.2909184992313385,3.073712255772647e-06,2.266148328781128,-3.8963463306427,1.0,6.162494659423828,-96.99822998046875,-153.6531982421875,-1.2460359334945679,-1.4532742500305176,3.8551111111111114
2180,0.0105,0.3949195444583893,3.064831261101244e-06,2.3569588661193848,-3.937849521636963,1.0,6.294808387756348,-96.00654602050781,-154.8181610107422,-1.2208306789398193,-1.4585306644439697,3.872888888888889
2190,0.0109,0.38396432995796204,3.0559502664298403e-06,2.288295030593872,-3.9947216510772705,1.0,6.283016204833984,-94.97010803222656,-155.15219116210938,-1.3115276098251343,-1.4427016973495483,3.8906666666666667
2200,0.0102,0.275208443403244,3.047069271758437e-06,2.170125961303711,-4.025437355041504,1.0,6.195563316345215,-93.66541290283203,-155.22303771972656,-1.2506946325302124,-1.2617418766021729,3.9084444444444446
2210,0.0104,0.20240525901317596,3.038188277087034e-06,2.200039863586426,-4.047186374664307,1.0,6.247225761413574,-95.87626647949219,-157.00851440429688,-1.178004503250122,-1.2308530807495117,3.926222222222222
2220,0.0106,0.27398714423179626,3.0293072824156305e-06,2.276533365249634,-4.005030155181885,1.0,6.281563758850098,-97.38285064697266,-154.55665588378906,-1.174250602722168,-1.4299246072769165,3.944
2230,0.011,0.4035544693470001,3.0204262877442274e-06,2.351400136947632,-3.848384380340576,1.0,6.199784278869629,-92.47623443603516,-154.1726837158203,-1.1295526027679443,-1.3154102563858032,3.961777777777778
2240,0.0106,0.29221802949905396,3.0115452930728247e-06,2.2513651847839355,-4.095303535461426,1.0,6.346668720245361,-95.02802276611328,-155.5113067626953,-1.1397478580474854,-1.2732964754104614,3.9795555555555557
2250,0.01,0.25637078285217285,3.002664298401421e-06,2.4563937187194824,-3.9857635498046875,1.0,6.442157745361328,-93.19486236572266,-155.98670959472656,-1.1953216791152954,-1.3598787784576416,3.997333333333333
2260,0.0079,0.23751762509346008,2.993783303730018e-06,2.4389476776123047,-4.002346992492676,1.0,6.441294193267822,-91.68629455566406,-154.0192413330078,-1.1140544414520264,-1.1888008117675781,4.014222222222222
2270,0.0086,0.10415598005056381,2.984902309058615e-06,2.304239273071289,-3.9507102966308594,1.0,6.254949569702148,-95.80445861816406,-155.53346252441406,-1.1562981605529785,-1.3897995948791504,4.032
2280,0.0085,0.28230392932891846,2.9760213143872118e-06,2.2069506645202637,-3.9585375785827637,1.0,6.165488243103027,-93.93305206298828,-155.1996307373047,-1.1734535694122314,-1.2571009397506714,4.049777777777778
2290,0.008,0.1249106377363205,2.9671403197158082e-06,2.2678987979888916,-4.173028469085693,1.0,6.440927982330322,-95.95897674560547,-156.01077270507812,-1.131549596786499,-1.2816401720046997,4.067555555555556
2300,0.0074,0.09798632562160492,2.958259325044405e-06,2.550612211227417,-4.04224157333374,1.0,6.592852592468262,-91.10691833496094,-155.63388061523438,-1.1813576221466064,-1.3572180271148682,4.085333333333334
2310,0.0085,0.2403516322374344,2.9493783303730024e-06,2.2307701110839844,-4.109820365905762,1.0,6.340590476989746,-95.6874008178711,-156.23208618164062,-1.1635128259658813,-1.3760430812835693,4.103111111111111
2320,0.0076,0.15943831205368042,2.9404973357015985e-06,2.275261402130127,-4.109143257141113,1.0,6.384404182434082,-92.33598327636719,-155.84188842773438,-1.1171224117279053,-1.2166144847869873,4.120888888888889
2330,0.0065,0.17985719442367554,2.9316163410301958e-06,2.5764923095703125,-3.938159227371216,1.0,6.514651298522949,-93.36288452148438,-152.91583251953125,-1.1083834171295166,-1.2860918045043945,4.1386666666666665
2340,0.0083,0.13361874222755432,2.9227353463587927e-06,2.349421977996826,-4.1026291847229,1.0,6.452050685882568,-95.26127624511719,-155.46322631835938,-1.0096471309661865,-1.247463583946228,4.156444444444444
2350,0.0065,0.1167677640914917,2.913854351687389e-06,2.3272037506103516,-4.143399715423584,1.0,6.470603942871094,-94.63410186767578,-156.62094116210938,-1.0365080833435059,-1.3715779781341553,4.174222222222222
2360,0.0063,0.11611354351043701,2.904973357015986e-06,2.4038333892822266,-4.1102800369262695,1.0,6.514112949371338,-95.68531036376953,-155.51719665527344,-1.0347764492034912,-1.1408231258392334,4.192
2370,0.0078,0.20602166652679443,2.896092362344583e-06,2.316612958908081,-4.208154201507568,1.0,6.524766445159912,-95.9104995727539,-157.9755401611328,-1.171233892440796,-1.2120455503463745,4.209777777777778
2380,0.0076,0.18345417082309723,2.8872113676731793e-06,2.1784441471099854,-4.156192779541016,1.0,6.334637641906738,-99.02793884277344,-156.3421173095703,-1.1464457511901855,-1.2566719055175781,4.227555555555556
2390,0.0073,0.10338718444108963,2.8783303730017762e-06,2.2574238777160645,-4.169867992401123,1.0,6.4272918701171875,-94.27054595947266,-156.34866333007812,-1.0872763395309448,-1.1130691766738892,4.245333333333333
2400,0.0076,0.1936722993850708,2.8694493783303735e-06,2.3825736045837402,-4.162849426269531,1.0,6.5454230308532715,-92.93290710449219,-156.40586853027344,-1.0275981426239014,-1.1326669454574585,4.263111111111111
2410,0.0072,0.1285119205713272,2.86056838365897e-06,2.3199028968811035,-4.039633750915527,1.0,6.359536170959473,-91.5640869140625,-155.5209197998047,-1.0353142023086548,-1.271282434463501,4.280888888888889
2420,0.0083,0.22576819360256195,2.851687388987567e-06,2.1394999027252197,-4.185395240783691,1.0,6.324894905090332,-96.75048828125,-156.58346557617188,-1.1157658100128174,-1.2269437313079834,4.298666666666667
2430,0.0071,0.14978499710559845,2.8428063943161638e-06,2.371392250061035,-4.063958644866943,1.0,6.4353508949279785,-94.23542785644531,-156.45089721679688,-0.9962282180786133,-1.135439395904541,4.3164444444444445
2440,0.0064,0.2733539044857025,2.8339253996447602e-06,2.394561290740967,-4.172080039978027,1.0,6.566641330718994,-90.49790954589844,-156.3123321533203,-1.1719694137573242,-1.2368109226226807,4.334222222222222
2450,0.0062,0.14169640839099884,2.825044404973357e-06,2.586287021636963,-4.127828598022461,1.0,6.714116096496582,-92.49623107910156,-157.1504669189453,-1.014011025428772,-1.1805651187896729,4.352
2460,0.0065,0.12302759289741516,2.816163410301954e-06,2.493990898132324,-4.121217727661133,1.0,6.615208625793457,-94.13130187988281,-155.85592651367188,-1.0136187076568604,-1.108693242073059,4.369777777777777
2470,0.0075,0.23845449090003967,2.8072824156305504e-06,2.332428455352783,-4.256858825683594,1.0,6.589286804199219,-95.15483093261719,-157.86993408203125,-1.1490322351455688,-1.1441411972045898,4.387555555555555
2480,0.0061,0.13985459506511688,2.7984014209591477e-06,2.4441373348236084,-4.165935039520264,1.0,6.610073089599609,-92.67577362060547,-156.17591857910156,-1.02004873752594,-1.1495215892791748,4.405333333333333
2490,0.0061,0.1141490638256073,2.7895204262877446e-06,2.448796272277832,-4.199601650238037,1.0,6.648397922515869,-95.68992614746094,-157.30393981933594,-1.0267432928085327,-1.1063652038574219,4.423111111111111
2500,0.0074,0.13658583164215088,2.7806394316163415e-06,2.2496249675750732,-4.240405082702637,1.0,6.490029811859131,-93.96974182128906,-156.9146270751953,-1.107260823249817,-1.2006330490112305,4.440888888888889
2510,0.0072,0.19348455965518951,2.771758436944938e-06,2.240405559539795,-4.160821914672852,1.0,6.4012274742126465,-95.46751403808594,-155.91354370117188,-1.112826943397522,-1.214473009109497,4.458666666666667
2520,0.0058,0.1311216503381729,2.762877442273535e-06,2.409977674484253,-4.354424476623535,1.0,6.764401435852051,-94.29907989501953,-158.6556396484375,-0.8821543455123901,-1.054774522781372,4.476444444444445
2530,0.0069,0.18813081085681915,2.7539964476021317e-06,2.312446355819702,-4.233932018280029,1.0,6.546378135681152,-94.9124755859375,-157.5517578125,-1.0219205617904663,-1.237679123878479,4.494222222222223
2540,0.0071,0.19421108067035675,2.745115452930728e-06,2.3796348571777344,-4.254724025726318,1.0,6.634358882904053,-91.79022216796875,-157.5521697998047,-1.028136968612671,-1.17912757396698,4.5120000000000005
2550,0.0072,0.1449642926454544,2.7362344582593255e-06,2.2181410789489746,-4.334534168243408,1.0,6.552674770355225,-98.48751068115234,-159.7616424560547,-1.0260181427001953,-1.1857526302337646,4.5297777777777775
2560,0.0062,0.2499314844608307,2.7273534635879224e-06,2.5423550605773926,-4.330989360809326,1.0,6.873344421386719,-91.87480163574219,-157.96554565429688,-0.8016424179077148,-1.0549122095108032,4.547555555555555
2570,0.0079,0.2227194905281067,2.718472468916519e-06,2.4626221656799316,-4.279720306396484,1.0,6.742342948913574,-92.88323211669922,-157.68008422851562,-0.8157111406326294,-1.0048035383224487,4.565333333333333
2580,0.0085,0.2024185061454773,2.7095914742451157e-06,2.0583930015563965,-4.348865032196045,1.0,6.4072585105896,-97.17792510986328,-158.63858032226562,-0.9742143750190735,-1.1350005865097046,4.583111111111111
2590,0.0082,0.20326226949691772,2.7007104795737126e-06,2.2699737548828125,-4.235145568847656,1.0,6.505119323730469,-97.22603607177734,-158.298828125,-0.9814106225967407,-1.1251041889190674,4.600888888888889
2600,0.0072,0.26223495602607727,2.691829484902309e-06,2.297567367553711,-4.40872049331665,1.0,6.706286430358887,-92.30713653564453,-159.6842041015625,-0.8385473489761353,-1.0163768529891968,4.618666666666667
2610,0.0071,0.15630102157592773,2.682948490230906e-06,2.2617664337158203,-4.151112079620361,1.0,6.412878513336182,-94.38127899169922,-155.93914794921875,-1.0292551517486572,-1.0431835651397705,4.636444444444445
2620,0.0066,0.15211758017539978,2.6740674955595033e-06,2.4182820320129395,-4.1938934326171875,1.0,6.612175941467285,-95.45452117919922,-155.9171600341797,-1.0267223119735718,-1.1199896335601807,4.654222222222222
